146:	4.075406308493E-04
147:	4.103926767513E-04
148:	4.132498494060E-04
149:	4.161112812396E-04
150:	4.189770465618E-04
151:	4.218458091995E-04
152:	4.247185568438E-04
153:	4.275950831596E-04
154:	4.304765294387E-04
155:	4.333622883924E-04
156:	4.362523456937E-04
157:	4.391470421541E-04
158:	4.420460375330E-04
159:	4.449502587933E-04
160:	4.478593744434E-04
161:	4.507740614878E-04
162:	4.536933532999E-04
163:	4.566174614520E-04
164:	4.595461690102E-04
165:	4.624792604466E-04
166:	4.654177915135E-04
167:	4.683612161140E-04
168:	4.713099017863E-04
169:	4.742626667596E-04
170:	4.772205177103E-04
171:	4.801833393467E-04
172:	4.831513037126E-04
173:	4.861245045029E-04
174:	4.891023151213E-04
175:	4.920853036055E-04
176:	4.950730902935E-04
177:	4.980661765326E-04
178:	5.010640250386E-04
179:	5.040667059024E-04
180:	5.070743571680E-04
181:	5.100868167850E-04
182:	5.131041193543E-04
183:	5.161263833126E-04
184:	5.191535265442E-04
185:	5.221857061720E-04
186:	5.252223024592E-04
187:	5.282637065220E-04
188:	5.313097923290E-04
189:	5.343608176641E-04
190:	5.374169169012E-04
191:	5.404776680227E-04
192:	5.435431791067E-04
193:	5.466135898656E-04
194:	5.496882985776E-04
195:	5.527679769412E-04
196:	5.558518311005E-04
197:	5.589404925932E-04
198:	5.620338850613E-04
199:	5.651321560350E-04
200:	5.682347710949E-04
201:	5.713419949721E-04
202:	5.744536788139E-04
203:	5.775698737307E-04
204:	5.806906719518E-04
205:	5.838158919309E-04
206:	5.869454711270E-04
207:	5.900796497616E-04
208:	5.932181664520E-04
209:	5.963611866363E-04
210:	5.995090923013E-04
211:	6.026618424015E-04
212:	6.058192615351E-04
213:	6.089811815163E-04
214:	6.121477792758E-04
215:	6.153193761268E-04
216:	6.184962883720E-04
217:	6.216781681401E-04
218:	6.248648967916E-04
219:	6.280568756764E-04
220:	6.312539427848E-04
221:	6.344564865143E-04
222:	6.376650125361E-04
223:	6.408793763106E-04
224:	6.440987853260E-04
225:	6.473231276625E-04
226:	6.505522047472E-04
227:	6.537863145965E-04
228:	6.570251034339E-04
229:	6.602687500827E-04
230:	6.635170620608E-04
231:	6.667699492221E-04
232:	6.700272414431E-04
233:	6.732889505553E-04
234:	6.765551456849E-04
235:	6.798255972190E-04
236:	6.831003666121E-04
237:	6.863797483921E-04
238:	6.896628572205E-04
239:	6.929510158716E-04
240:	6.962430554442E-04
241:	6.995390787060E-04
242:	7.028386465598E-04
243:	7.061415764769E-04
244:	7.094475499543E-04
245:	7.127565340896E-04
246:	7.160689152787E-04
247:	7.193844469887E-04
248:	7.227028831653E-04
249:	7.260241826309E-04
250:	7.293486591338E-04
251:	7.326766218702E-04
252:	7.360078333775E-04
253:	7.393423014124E-04
254:	7.426793989022E-04
255:	7.460193653208E-04
256:	7.493620100085E-04
257:	7.527077490030E-04
258:	7.560561688019E-04
259:	7.594073304269E-04
260:	7.627609724397E-04
261:	7.661168513674E-04
262:	7.694752407110E-04
263:	7.728357579991E-04
264:	7.761985672805E-04
265:	7.795635830847E-04
266:	7.829307627235E-04
267:	7.862999760396E-04
268:	7.896709263733E-04
269:	7.930436207800E-04
270:	7.964182183317E-04
271:	7.997948982987E-04
272:	8.031731613557E-04
273:	8.065530317527E-04
274:	8.099341825946E-04
275:	8.133171699500E-04
276:	8.167016227736E-04
277:	8.200875750546E-04
278:	8.234747185085E-04
279:	8.268628089103E-04
280:	8.302520221642E-04
281:	8.336423768939E-04
282:	8.370342219085E-04
283:	8.404269560160E-04
284:	8.438205094081E-04
285:	8.472148490218E-04
286:	8.506098903403E-04
287:	8.540058723293E-04
288:	8.574023309047E-04
289:	8.607997411631E-04
290:	8.641972097599E-04
291:	8.675951029700E-04
292:	8.709935997150E-04
293:	8.743922386468E-04
294:	8.777911876454E-04
295:	8.811902005286E-04
296:	8.845895601359E-04
297:	8.879890075934E-04
298:	8.913886046901E-04
299:	8.947881534668E-04
300:	8.981875852466E-04
301:	9.015867709560E-04
302:	9.049855104825E-04
303:	9.083838934603E-04
304:	9.117819321281E-04
305:	9.151799397205E-04
306:	9.185773531034E-04
307:	9.219743485350E-04
308:	9.253709788241E-04
309:	9.287666359344E-04
310:	9.321612464084E-04
311:	9.355549533213E-04
312:	9.389481754278E-04
313:	9.423406037098E-04
314:	9.457322633516E-04
315:	9.491228124271E-04
316:	9.525119818350E-04
317:	9.559001163287E-04
318:	9.592870289568E-04
319:	9.626725710184E-04
320:	9.660567944733E-04
321:	9.694393588479E-04
322:	9.728202941084E-04
323:	9.761998375826E-04
324:	9.795778664419E-04
325:	9.829543009398E-04
326:	9.863289403136E-04
327:	9.897018727732E-04
328:	9.930728391069E-04
329:	9.964418271513E-04
330:	9.998090884394E-04
331:	1.003174281740E-03
332:	1.006537289673E-03
333:	1.009898005175E-03
334:	1.013256142250E-03
335:	1.016612078665E-03
336:	1.019965605713E-03
337:	1.023316958052E-03
338:	1.026665795229E-03
339:	1.030011896567E-03
340:	1.033355235340E-03
341:	1.036695758870E-03
342:	1.040033781817E-03
343:	1.043368900695E-03
344:	1.046701386145E-03
345:	1.050030852383E-03
346:	1.053357044495E-03
347:	1.056679959147E-03
348:	1.059999936809E-03
349:	1.063316725999E-03
350:	1.066630194136E-03
351:	1.069940324554E-03
352:	1.073246778791E-03
353:	1.076549944830E-03
354:	1.079849247671E-03
355:	1.083145165064E-03
356:	1.086437136108E-03
357:	1.089725586927E-03
358:	1.093010153785E-03
359:	1.096290860879E-03
360:	1.099567421021E-03
361:	1.102839845973E-03
362:	1.106108204449E-03
363:	1.109372361957E-03
364:	1.112632156698E-03
365:	1.115887638309E-03
366:	1.119138823579E-03
367:	1.122385517517E-03
368:	1.125627618879E-03
369:	1.128865179115E-03
370:	1.132097863537E-03
371:	1.135325979696E-03
372:	1.138548980827E-03
373:	1.141767164420E-03
374:	1.144980280610E-03
375:	1.148188418579E-03
376:	1.151391562343E-03
377:	1.154589507941E-03
378:	1.157782281220E-03
379:	1.160969611083E-03
380:	1.164151505826E-03
381:	1.167327931935E-03
382:	1.170498698407E-03
383:	1.173664031160E-03
384:	1.176823838421E-03
385:	1.179978186993E-03
386:	1.183127399988E-03
387:	1.186273898396E-03
388:	1.189416749640E-03
389:	1.192555365058E-03
390:	1.195689170788E-03
391:	1.198818035030E-03
392:	1.201941834958E-03
393:	1.205060084958E-03
394:	1.208172791071E-03
395:	1.211279852947E-03
396:	1.214381156210E-03
397:	1.217476436741E-03
398:	1.220565445903E-03
399:	1.223648382555E-03
400:	1.226724931505E-03
401:	1.229794971677E-03
402:	1.232858116946E-03
403:	1.235914367084E-03
404:	1.238963442148E-03
405:	1.242005557922E-03
406:	1.245040367751E-03
407:	1.248067814338E-03
408:	1.251087859133E-03
409:	1.254099775110E-03
410:	1.257103544344E-03
411:	1.260099200873E-03
412:	1.263086781836E-03
413:	1.266066280392E-03
414:	1.269037794239E-03
415:	1.272001158084E-03
416:	1.274956037967E-03
417:	1.277902917405E-03
418:	1.280842058575E-03
419:	1.283773408135E-03
420:	1.286696486300E-03
421:	1.289611154075E-03
422:	1.292516950380E-03
423:	1.295413906384E-03
424:	1.298302072555E-03
425:	1.301181010187E-03
426:	1.304050320928E-03
427:	1.306909573745E-03
428:	1.309758318003E-03
429:	1.312596283440E-03
430:	1.315423241060E-03
431:	1.318238982215E-03
432:	1.321042786835E-03
433:	1.323834359841E-03
434:	1.326613231164E-03
435:	1.329378862270E-03
436:	1.332130315349E-03
437:	1.334866887163E-03
438:	1.337587542384E-03
439:	1.340291262227E-03
440:	1.342976801227E-03
441:	1.345643100384E-03
442:	1.348288578957E-03
443:	1.350911734643E-03
444:	1.353510956784E-03
445:	1.356084579337E-03
446:	1.358630634058E-03
447:	1.361147454514E-03
448:	1.363633049167E-03
449:	1.366085860127E-03
450:	1.368504247078E-03
451:	1.370886881613E-03
452:	1.373231843292E-03
453:	1.375537483732E-03
454:	1.377802237032E-03
455:	1.380025177858E-03
456:	1.382205669294E-03
457:	1.384343553985E-03
458:	1.386438528983E-03
459:	1.388490144097E-03
460:	1.390498334189E-03
461:	1.392463419555E-03
462:	1.394385947388E-03
463:	1.396266855557E-03
464:	1.398107012096E-03
465:	1.399907515951E-03
466:	1.401669190477E-03
467:	1.403393036809E-03
468:	1.405080281006E-03
469:	1.406732074608E-03
470:	1.408349627610E-03
471:	1.409933909171E-03
472:	1.411485595210E-03
473:	1.413005525380E-03
474:	1.414494212269E-03
475:	1.415951818362E-03
476:	1.417378375081E-03
477:	1.418774246424E-03
478:	1.420139483157E-03
479:	1.421474383450E-03
480:	1.422779291988E-03
481:	1.424054977732E-03
482:	1.425301911342E-03
483:	1.426520684124E-03
484:	1.427712053172E-03
485:	1.428876566952E-03
486:	1.430015038630E-03
487:	1.431128300340E-03
488:	1.432217198072E-03
489:	1.433282950944E-03
490:	1.434326840141E-03
491:	1.435350419800E-03
492:	1.436355506502E-03
493:	1.437344333203E-03
494:	1.438319303986E-03
495:	1.439282953890E-03
496:	1.440237689774E-03
497:	1.441185912685E-03
498:	1.442129857552E-03
499:	1.443071376719E-03
500:	1.444012085322E-03
501:	1.444953146268E-03
502:	1.445895489317E-03
503:	1.446839556338E-03
504:	1.447785828409E-03
505:	1.448734417903E-03
506:	1.449685342919E-03
507:	1.450638472593E-03
508:	1.451593748832E-03
509:	1.452551091274E-03
510:	1.453510304050E-03
511:	1.454471285587E-03
512:	1.455434050152E-03
513:	1.456398256350E-03
514:	1.457363828394E-03
515:	1.458330610683E-03
516:	1.459298522283E-03
517:	1.460267289780E-03
518:	1.461236831652E-03
519:	1.462206947346E-03
520:	1.463177625571E-03
521:	1.464148710662E-03
522:	1.465119941656E-03
523:	1.466091080278E-03
524:	1.467062219723E-03
525:	1.468033070031E-03
526:	1.469003767477E-03
527:	1.469973926394E-03
528:	1.470943492148E-03
529:	1.471912449474E-03
530:	1.472880624708E-03
531:	1.473847873436E-03
532:	1.474814230081E-03
533:	1.475779841709E-03
534:	1.476745281026E-03
535:	1.477711399978E-03
536:	1.478677254290E-03
537:	1.479642472896E-03
538:	1.480606836789E-03
539:	1.481569950800E-03
540:	1.482531741937E-03
541:	1.483491978605E-03
542:	1.484450518378E-03
543:	1.485407244671E-03
544:	1.486362073336E-03
545:	1.487314745180E-03
546:	1.488265472260E-03
547:	1.489213832480E-03
548:	1.490159872055E-03
549:	1.491103447891E-03
550:	1.492044609346E-03
551:	1.492983128785E-03
552:	1.493919263732E-03
553:	1.494853095261E-03
554:	1.495785069472E-03
555:	1.496716010626E-03
556:	1.497646840479E-03
557:	1.498577525345E-03
558:	1.499507916566E-03
559:	1.500437611982E-03
560:	1.501366175309E-03
561:	1.502293143690E-03
562:	1.503218052393E-03
563:	1.504140428889E-03
564:	1.505060465672E-03
565:	1.505977876227E-03
566:	1.506891924912E-03
567:	1.507802206565E-03
568:	1.508708467173E-03
569:	1.509610231231E-03
570:	1.510507691785E-03
571:	1.511400851778E-03
572:	1.512289821516E-03
573:	1.513174849542E-03
574:	1.514055802646E-03
575:	1.514932669830E-03
576:	1.515805500716E-03
577:	1.516674312499E-03
578:	1.517539180243E-03
579:	1.518400396182E-03
580:	1.519258276342E-03
581:	1.520113070018E-03
582:	1.520964784137E-03
583:	1.521813612300E-03
584:	1.522659541362E-03
585:	1.523502711414E-03
586:	1.524343138094E-03
587:	1.525180847143E-03
588:	1.526015839697E-03
589:	1.526847994067E-03
590:	1.527677354798E-03
591:	1.528503934308E-03
592:	1.529327317926E-03
593:	1.530147955093E-03
594:	1.530965296720E-03
595:	1.531779663515E-03
596:	1.532590794157E-03
597:	1.533398684123E-03
598:	1.534203110699E-03
599:	1.535004133428E-03
600:	1.535801631846E-03
601:	1.536595268545E-03
602:	1.537384937281E-03
603:	1.538170182326E-03
604:	1.538950984937E-03
605:	1.539727091052E-03
606:	1.540498283704E-03
607:	1.541264475107E-03
608:	1.542025499958E-03
609:	1.542781411607E-03
610:	1.543531779653E-03
611:	1.544276970213E-03
612:	1.545016389477E-03
613:	1.545750551094E-03
614:	1.546478683679E-03
615:	1.547201215519E-03
616:	1.547917238379E-03
617:	1.548627082277E-03
618:	1.549329787796E-03
619:	1.550025443767E-03
620:	1.550712869278E-03
621:	1.551391921764E-03
622:	1.552061397329E-03
623:	1.552720826402E-03
624:	1.553368826612E-03
625:	1.554004778202E-03
626:	1.554627188552E-03
627:	1.555235242835E-03
628:	1.555827812891E-03
629:	1.556404117150E-03
630:	1.556963093690E-03
631:	1.557503989560E-03
632:	1.558026278204E-03
633:	1.558529455883E-03
634:	1.559013209628E-03
635:	1.559477334630E-03
636:	1.559921968725E-03
637:	1.560347159759E-03
638:	1.560753253918E-03
639:	1.561140383443E-03
640:	1.561508988985E-03
641:	1.561859578316E-03
642:	1.562192553135E-03
643:	1.562508208659E-03
644:	1.562807004357E-03
645:	1.563089171898E-03
646:	1.563355457981E-03
647:	1.563605982057E-03
648:	1.563841187322E-03
649:	1.564061356596E-03
650:	1.564266750192E-03
651:	1.564457969964E-03
652:	1.564634847289E-03
653:	1.564798300055E-03
654:	1.564948130690E-03
655:	1.565085023633E-03
656:	1.565208991302E-03
657:	1.565320599005E-03
658:	1.565419878596E-03
659:	1.565507297648E-03
660:	1.565583248231E-03
661:	1.565647623222E-03
662:	1.565700987322E-03
663:	1.565743553597E-03
664:	1.565775712762E-03
665:	1.565797712813E-03
666:	1.565809977030E-03
667:	1.565812991321E-03
668:	1.565807123593E-03
669:	1.565792933520E-03
670:	1.565770639819E-03
671:	1.565740770534E-03
672:	1.565704017578E-03
673:	1.565661785438E-03
674:	1.565616944143E-03
675:	1.565565673913E-03
676:	1.565507114064E-03
677:	1.565441615068E-03
678:	1.565369018440E-03
679:	1.565289892706E-03
680:	1.565204138494E-03
681:	1.565111915126E-03
682:	1.565013566879E-03
683:	1.564909250269E-03
684:	1.564799129526E-03
685:	1.564683465720E-03
686:	1.564562346506E-03
687:	1.564436012060E-03
688:	1.564304690863E-03
689:	1.564168634841E-03
690:	1.564028010019E-03
691:	1.563883087532E-03
692:	1.563734149058E-03
693:	1.563581317241E-03
694:	1.563424812989E-03
695:	1.563265002305E-03
696:	1.563102084638E-03
697:	1.562936314567E-03
698:	1.562767779239E-03
699:	1.562597060081E-03
700:	1.562424051240E-03
701:	1.562249175885E-03
702:	1.562072590963E-03
703:	1.561894584266E-03
704:	1.561715117215E-03
705:	1.561534601643E-03
706:	1.561353203929E-03
707:	1.561171240704E-03
708:	1.560988676433E-03
709:	1.560805999521E-03
710:	1.560623294911E-03
711:	1.560440672190E-03
712:	1.560258236853E-03
713:	1.560076217629E-03
714:	1.559894748679E-03
715:	1.559714032497E-03
716:	1.559534092262E-03
717:	1.559355137767E-03
718:	1.559177208623E-03
719:	1.559000416890E-03
720:	1.558825027844E-03
721:	1.558651096301E-03
722:	1.558478635384E-03
723:	1.558307823838E-03
724:	1.558138669607E-03
725:	1.557971032088E-03
726:	1.557804932238E-03
727:	1.557640520554E-03
728:	1.557477770975E-03
729:	1.557316510638E-03
730:	1.557156829911E-03
731:	1.556998653957E-03
732:	1.556842027634E-03
733:	1.556686883317E-03
734:	1.556533219101E-03
735:	1.556381070596E-03
736:	1.556230248137E-03
737:	1.556080918907E-03
738:	1.555933095387E-03
739:	1.555786442083E-03
740:	1.555641134343E-03
741:	1.555497079912E-03
742:	1.555354194621E-03
743:	1.555212443873E-03
744:	1.555071702532E-03
745:	1.554931747076E-03
746:	1.554792710252E-03
747:	1.554654616220E-03
748:	1.554517332544E-03
749:	1.554380831988E-03
750:	1.554245148115E-03
751:	1.554110090389E-03
752:	1.553975654480E-03
753:	1.553841726006E-03
754:	1.553708377018E-03
755:	1.553575508542E-03
756:	1.553443227459E-03
757:	1.553311305743E-03
758:	1.553179944608E-03
759:	1.553048967589E-03
760:	1.552918375223E-03
761:	1.552788055063E-03
762:	1.552658147049E-03
763:	1.552528626753E-03
764:	1.552399527336E-03
765:	1.552270676152E-03
766:	1.552142273229E-03
767:	1.552014114681E-03
768:	1.551886288284E-03
769:	1.551758628028E-03
770:	1.551631259229E-03
771:	1.551504153548E-03
772:	1.551377403899E-03
773:	1.551250972980E-03
774:	1.551125105154E-03
775:	1.550999702255E-03
776:	1.550874999189E-03
777:	1.550750997640E-03
778:	1.550627970982E-03
779:	1.550505582664E-03
780:	1.550383835485E-03
781:	1.550262647059E-03
782:	1.550142068008E-03
783:	1.550021802782E-03
784:	1.549902066846E-03
785:	1.549782552776E-03
786:	1.549663488254E-03
787:	1.549544528438E-03
788:	1.549425960176E-03
789:	1.549307601917E-03
790:	1.549189694237E-03
791:	1.549072065980E-03
792:	1.548955247909E-03
793:	1.548839028430E-03
794:	1.548723642995E-03
795:	1.548609261664E-03
796:	1.548496235829E-03
797:	1.548384699385E-03
798:	1.548275424819E-03
799:	1.548170400953E-03
800:	1.548069752804E-03
801:	1.547971819322E-03
802:	1.547876749559E-03
803:	1.547784879092E-03
804:	1.547697243898E-03
805:	1.547619468761E-03
806:	1.547548373483E-03
807:	1.547482907886E-03
808:	1.547423195182E-03
809:	1.547369387217E-03
810:	1.547321752825E-03
811:	1.547280402430E-03
812:	1.547245746336E-03
813:	1.547218307984E-03
814:	1.547200033745E-03
815:	1.547191217151E-03
816:	1.547191362819E-03
817:	1.547200545767E-03
818:	1.547218941357E-03
819:	1.547246600980E-03
820:	1.547283792869E-03
821:	1.547330713442E-03
822:	1.547387556881E-03
823:	1.547454557669E-03
824:	1.547531895436E-03
825:	1.547619684066E-03
826:	1.547718464321E-03
827:	1.547829489172E-03
828:	1.547952649321E-03
829:	1.548087567436E-03
830:	1.548234349029E-03
831:	1.548393030343E-03
832:	1.548563751944E-03
833:	1.548746490554E-03
834:	1.548941479930E-03
835:	1.549148442417E-03
836:	1.549367480923E-03
837:	1.549598767003E-03
838:	1.549842306464E-03
839:	1.550098171423E-03
840:	1.550366301520E-03
841:	1.550646903036E-03
842:	1.550940977062E-03
843:	1.551248037188E-03
844:	1.551567974472E-03
845:	1.551900494456E-03
846:	1.552245623778E-03
847:	1.552603216353E-03
848:	1.552973346410E-03
849:	1.553355838269E-03
850:	1.553750692816E-03
851:	1.554157900277E-03
852:	1.554577372316E-03
853:	1.555009083954E-03
854:	1.555453071080E-03
855:	1.555909548755E-03
856:	1.556379184838E-03
857:	1.556861370807E-03
858:	1.557355992509E-03
859:	1.557862827740E-03
860:	1.558381778513E-03
861:	1.558912860139E-03
862:	1.559456071048E-03
863:	1.560011209352E-03
864:	1.560578270510E-03
865:	1.561157443135E-03
866:	1.561749252582E-03
867:	1.562353564359E-03
868:	1.562970081111E-03
869:	1.563598763149E-03
870:	1.564239592111E-03
871:	1.564892930848E-03
872:	1.565559056302E-03
873:	1.566238202503E-03
874:	1.566930315581E-03
875:	1.567635783892E-03
876:	1.568355249000E-03
877:	1.569089055586E-03
878:	1.569837707152E-03
879:	1.570601842108E-03
880:	1.571381615665E-03
881:	1.572177196412E-03
882:	1.572988555997E-03
883:	1.573815678799E-03
884:	1.574658435213E-03
885:	1.575516598672E-03
886:	1.576390053164E-03
887:	1.577278362016E-03
888:	1.578181458540E-03
889:	1.579099126515E-03
890:	1.580031008316E-03
891:	1.580976882384E-03
892:	1.581936307053E-03
893:	1.582909106285E-03
894:	1.583894936969E-03
895:	1.584893535019E-03
896:	1.585904632655E-03
897:	1.586927937565E-03
898:	1.587963437812E-03
899:	1.589010785077E-03
900:	1.590069861269E-03
901:	1.591140489410E-03
902:	1.592222510264E-03
903:	1.593315799646E-03
904:	1.594420290438E-03
905:	1.595535939320E-03
906:	1.596662743303E-03
907:	1.597800581833E-03
908:	1.598949489638E-03
909:	1.600109511102E-03
910:	1.601280560600E-03
911:	1.602462597458E-03
912:	1.603655656043E-03
913:	1.604859765848E-03
914:	1.606074783875E-03
915:	1.607300961098E-03
916:	1.608538097224E-03
917:	1.609786215072E-03
918:	1.611045357593E-03
919:	1.612315317737E-03
920:	1.613596058321E-03
921:	1.614887473075E-03
922:	1.616189298884E-03
923:	1.617501630980E-03
924:	1.618824094179E-03
925:	1.620156538905E-03
926:	1.621498745854E-03
927:	1.622850506866E-03
928:	1.624211572237E-03
929:	1.625581687995E-03
930:	1.626960588146E-03
931:	1.628347940176E-03
932:	1.629743428511E-03
933:	1.631146844635E-03
934:	1.632557969426E-03
935:	1.633976537063E-03
936:	1.635402233550E-03
937:	1.636834745306E-03
938:	1.638273756139E-03
939:	1.639719133414E-03
940:	1.641170499895E-03
941:	1.642627613523E-03
942:	1.644090235742E-03
943:	1.645558181521E-03
944:	1.647031237444E-03
945:	1.648509043499E-03
946:	1.649991424940E-03
947:	1.651478195461E-03
948:	1.652969098881E-03
949:	1.654463850322E-03
950:	1.655962255854E-03
951:	1.657464127564E-03
952:	1.658969118001E-03
953:	1.660477095424E-03
954:	1.661987707447E-03
955:	1.663500829024E-03
956:	1.665016040841E-03
957:	1.666533163417E-03
958:	1.668051791896E-03
959:	1.669571731178E-03
960:	1.671092500787E-03
961:	1.672613834638E-03
962:	1.674135301726E-03
963:	1.675656255175E-03
964:	1.677176431514E-03
965:	1.678695530565E-03
966:	1.680213043667E-03
967:	1.681728675970E-03
968:	1.683242044928E-03
969:	1.684752810646E-03
970:	1.686260617560E-03
971:	1.687765478742E-03
972:	1.689266920593E-03
973:	1.690764659344E-03
974:	1.692258485669E-03
975:	1.693748206532E-03
976:	1.695233542141E-03
977:	1.696714359366E-03
978:	1.698190202736E-03
979:	1.699660690896E-03
980:	1.701125487608E-03
981:	1.702584247724E-03
982:	1.704036360477E-03
983:	1.705481453940E-03
984:	1.706918797674E-03
985:	1.708347803932E-03
986:	1.709767684733E-03
987:	1.711177745135E-03
988:	1.712576988421E-03
989:	1.713964730894E-03
990:	1.715340128888E-03
991:	1.716702364960E-03
992:	1.718050588690E-03
993:	1.719384005588E-03
994:	1.720701736338E-03
995:	1.722003407833E-03
996:	1.723288193570E-03
997:	1.724555752673E-03
998:	1.725805527938E-03
999:	1.727037340240E-03
1000:	1.728250769612E-03
1001:	1.729445891274E-03
1002:	1.730622600789E-03
1003:	1.731780917585E-03
1004:	1.732920943906E-03
1005:	1.734042805995E-03
1006:	1.735146601638E-03
1007:	1.736232715963E-03
1008:	1.737301259271E-03
1009:	1.738352461981E-03
1010:	1.739386712408E-03
1011:	1.740404262492E-03
1012:	1.741405385658E-03
1013:	1.742390529691E-03
1014:	1.743359745477E-03
1015:	1.744313600140E-03
1016:	1.745252244366E-03
1017:	1.746176127799E-03
1018:	1.747085377430E-03
1019:	1.747980581512E-03
1020:	1.748861775245E-03
1021:	1.749729504308E-03
1022:	1.750583933883E-03
1023:	1.751425547668E-03
1024:	1.752254631822E-03
1025:	1.753071595495E-03
1026:	1.753876666098E-03
1027:	1.754670242120E-03
1028:	1.755452300422E-03
1029:	1.756223363830E-03
1030:	1.756983536403E-03
1031:	1.757733208656E-03
1032:	1.758472450095E-03
1033:	1.759201589058E-03
1034:	1.759920944170E-03
1035:	1.760630902278E-03
1036:	1.761331584723E-03
1037:	1.762023350659E-03
1038:	1.762706501964E-03
1039:	1.763381111914E-03
1040:	1.764047467532E-03
1041:	1.764705894092E-03
1042:	1.765356610886E-03
1043:	1.765999807403E-03
1044:	1.766635737885E-03
1045:	1.767264832715E-03
1046:	1.767887027739E-03
1047:	1.768502768927E-03
1048:	1.769112106934E-03
1049:	1.769715236613E-03
1050:	1.770312397270E-03
1051:	1.770903905367E-03
1052:	1.771489770039E-03
1053:	1.772070304748E-03
1054:	1.772645685136E-03
1055:	1.773216228328E-03
1056:	1.773781959098E-03
1057:	1.774343225072E-03
1058:	1.774899974132E-03
1059:	1.775452464778E-03
1060:	1.776000992289E-03
1061:	1.776545695547E-03
1062:	1.777086534743E-03
1063:	1.777623902586E-03
1064:	1.778157875078E-03
1065:	1.778688713747E-03
1066:	1.779216386546E-03
1067:	1.779741191655E-03
1068:	1.780263326114E-03
1069:	1.780782794122E-03
1070:	1.781299805576E-03
